Latitude,Longitude,Rainfall (mm),River Discharge (m³/s),Elevation (m),Distance From Coast (km),Land Cover,Soil Type,Population Density,Is Coastal,Flood Risk,Flood Prediction
15.691193545252,74.24045834374019,71.94,428.29,17.5,386.73,Urban,Laterite,6315,1,0.24335449999999997,0
16.89573426639115,74.2188090760726,153.05,1327.79,243.19,267.97,Agricultural,Laterite,8585,0,0.2194395,0
16.126337880569263,74.11973209559108,258.63,600.7,144.85,337.45,Forest,Laterite,1461,0,0.28866499999999995,0
15.730323552484,73.03200875823177,81.98,256.8,427.15,351.66,Water Body,Laterite,8278,0,0.09482,0
17.67551194930889,74.38295320498995,22.05,850.88,274.5,215.36,Mangrove,Laterite,1935,0,0.16459400000000002,0
17.942233610416924,73.5036720639154,249.93,1761.22,792.79,129.48,Agricultural,Clay,6660,0,0.437991,0
17.256069382582776,72.74055586477616,81.94,974.53,95.55,182.06,Forest,Laterite,6934,1,0.13066650000000002,0
17.784071602409306,72.99648361255674,250.73,596,460.77,125.25,Agricultural,Laterite,14597,0,0.28053,0
19.482682276086393,73.39213595996817,8.81,1307.35,791.63,89.66,Agricultural,Laterite,2076,0,0.07417750000000001,0
17.342967177027873,74.30815292210207,81.19,1270.92,562.31,234.89,Forest,Sandy Loam,15680,0,0.144736,0
18.69674334179426,72.97042146875526,156.32,847.92,78,28.79,Agricultural,Laterite,2517,1,0.198716,0
17.277827261761402,72.54482632474537,256.39,787.9,121.38,181.56,Urban,Laterite,15117,0,0.29578499999999996,0
19.076654352546804,73.10822815500354,34.77,380.73,459.2,37.89,Water Body,Laterite,16981,0,0.05380650000000001,0
16.995197130372162,74.36501394229433,109.47,564.56,680.17,268.2,Forest,Laterite,2537,0,0.137698,0
17.882721555329248,72.68300741560175,142.22,1192.96,59.99,113.27,Agricultural,Sandy Loam,6662,1,0.201868,0
18.5086262342961,73.65719199096068,94.85,305.73,182.54,100.26,Water Body,Laterite,6176,0,0.1101365,0
16.91844017586558,72.58804238579206,41.18,749.78,174.91,220.46,Water Body,Laterite,3530,0,0.078669,0
18.059994490300642,74.26953493959824,58.47,537.87,528.26,180.92,Forest,Laterite,3230,0,0.0853635,0
17.275785714734056,72.80589851082613,67.84,768.98,292.65,179.77,Agricultural,Laterite,16365,0,0.106289,0
18.614661104142744,73.03183644316528,79.15,561.44,52.72,39.94,Agricultural,Laterite,8824,1,0.10722200000000001,0
15.753639909302647,73.09979936590572,47.26,1083.44,35.77,349.67,Urban,Laterite,19313,1,0.101432,0
18.992531186478466,73.92946954678564,29.55,287.19,166.08,119.4,Forest,Sandy Loam,14538,0,0.043909500000000004,0
16.94126474578467,74.41229652283216,188.84,284.13,555.2,276,Water Body,Clay,1673,0,0.3030465,0
17.768877339851585,73.304129493909,21.08,520.84,77.24,136.07,Forest,Laterite,8105,1,0.047122000000000004,0
17.686484653666227,72.583661802809,109.97,213.04,14.55,136.25,Forest,Laterite,7345,1,0.270622,0
19.481105628746338,74.07455373147836,260.19,3103.89,54.59,148.68,Agricultural,Laterite,10008,1,0.4153845,0
17.827078354234324,73.89295859066465,112.17,679.48,706.71,165.67,Forest,Laterite,11930,0,0.146144,0
15.6972021195485,72.74823364039804,34.18,242.34,609.74,354.51,Forest,Laterite,12011,0,0.046297,0
16.328566146530175,73.1287760175549,81.2,230.84,360.67,286.73,Forest,Laterite,1598,0,0.09274199999999999,0
18.124255974630337,73.64479969890614,17.59,2400.7,387.32,123.82,Forest,Laterite,1336,0,0.137625,0
18.66201188955882,73.12148416511339,83.71,1133.22,57.12,42.93,Urban,Laterite,16581,1,0.21055649999999998,0
16.269150071777688,73.5128437251637,129.03,131.27,383.11,300.84,Forest,Laterite,11276,0,0.13559349999999998,0
16.846029332297995,73.07838088354755,29.62,827.04,0.92,229.24,Water Body,Laterite,2902,1,0.220972,0
16.108623304787645,72.86208790485976,195.81,2256.71,317.43,309.01,Forest,Laterite,5781,0,0.3086455,0
15.914625200005325,72.85375503124193,74,739.62,461.95,330.45,Forest,Laterite,1355,0,0.110981,0
17.398341315651237,73.53254075321523,78.38,1238.43,759.24,183.39,Agricultural,Clay,15216,0,0.2403015,0
16.592788471165758,72.76982003441775,171.66,2538.99,203.09,255.38,Forest,Laterite,7501,0,0.29860949999999997,0
16.415230266315213,74.01944430000331,95.2,397.48,626.79,303.92,Forest,Laterite,5531,0,0.11507400000000001,0
16.558908401369692,73.52811220548791,62.97,913.34,715.05,270.37,Forest,Clay,2016,0,0.20863700000000002,0
18.20328253342428,73.35847451171972,62.24,912.15,237.77,97.07,Water Body,Laterite,3255,0,0.1078475,0
18.351700931332275,73.39489880629579,200.73,1286.02,8.49,87.32,Agricultural,Clay,4157,1,0.5150309999999999,0
16.67387931481197,73.78303132472215,184.17,751.33,150.94,267.52,Agricultural,Clay,2221,0,0.3217365,0
18.887179525711286,73.71348105049191,76.68,260.52,123.24,96.25,Agricultural,Clay,5041,0,0.189706,0
17.681274667472877,74.1594870261077,55.78,492.26,125.03,197.12,Water Body,Clay,7316,0,0.18039300000000003,0
18.360621537941306,73.29267804981085,94.2,514.69,741.75,79.17,Mangrove,Laterite,2114,0,0.2199345,0
17.626947886057675,74.13889848493159,314.22,608.03,648.99,199.75,Forest,Clay,4137,0,0.4446215,0
17.883025679687645,72.79416712428079,90.42,3851.73,80.39,112.57,Agricultural,Laterite,7487,1,0.2830065,0
18.605644856542455,74.26959843764789,197.25,609.9,10.47,158.35,Urban,Clay,5627,1,0.477745,0
15.64571675092649,72.6790834346689,177.01,1152.27,287.46,360.39,Water Body,Sandy Loam,8375,0,0.23462349999999998,0
16.150936142249805,72.97093165275852,117.12,1030.56,671.84,304.79,Water Body,Laterite,7347,0,0.168648,0
17.558735755805785,72.5987522112085,119.94,395.92,1.49,149.97,Forest,Sandy Loam,2252,1,0.289736,0
17.588086229143734,73.42261826148585,75.27,1818.71,67.67,159.44,Urban,Laterite,2518,1,0.1662055,0
16.68188682762834,73.24534269249015,113.08,1179.92,457.23,250,Forest,Laterite,11519,0,0.172076,0
18.565737451798157,73.60066292645804,34.77,305.39,102.55,92.19,Urban,Alluvial,12610,0,0.0500395,0
17.11711081612108,72.86475884919626,73.56,825.11,113.68,197.45,Agricultural,Laterite,6158,0,0.1148155,0
15.868110122496656,72.52608382560294,141.99,491.84,688.51,336.81,Mangrove,Laterite,778,0,0.266582,0
17.28808377807301,73.14786201865333,78.9,1453.1,129.37,182.17,Agricultural,Laterite,11084,0,0.151555,0
17.219586027255367,73.59646952453706,60.34,741.61,211.51,204.21,Agricultural,Clay,4065,0,0.1974205,0
17.23379613632053,73.61084158003388,93.84,1020.17,354.86,203.41,Forest,Laterite,5468,0,0.14484850000000002,0
18.875571819470355,73.6386993893157,124.78,183.4,504.12,88.41,Urban,Laterite,4796,0,0.13394999999999999,0
15.814637200632573,74.20956115433341,195.2,2985.8,78.4,372.88,Forest,Laterite,6627,1,0.34448999999999996,0
17.327672609412293,73.91213268176037,150.89,330,9.66,210.09,Agricultural,Sandy Loam,3161,1,0.31738999999999995,0
15.8676082375214,73.92554020274014,79.67,453.45,434.27,356.28,Agricultural,Laterite,12088,0,0.1023425,0
19.02656579004834,74.32682590013563,55.38,459.76,34.66,161.41,Forest,Laterite,4974,1,0.07836800000000001,0
18.618009165102173,72.75283809010514,250.31,245.29,89.85,31.61,Agricultural,Alluvial,3429,1,0.2625745,0
18.809123222113026,73.05689225863841,291.54,701.24,721.2,28.88,Water Body,Laterite,2582,0,0.326602,0
17.58068259513228,74.39063973594328,158.22,440.31,372.64,222.76,Water Body,Sandy Loam,1051,0,0.1802355,0
15.763644339409991,74.0726023666774,30.99,514.08,65.69,372.53,Forest,Laterite,10785,1,0.085041,0
16.409651069253812,74.1338809261053,117.54,578.45,769.89,309.83,Forest,Clay,13621,0,0.2464625,0
17.796009981191386,73.12451674881241,168.34,230.91,52.19,126.92,Agricultural,Laterite,13315,1,0.17988550000000003,0
17.148500065344983,72.76301012330022,54.19,1239.35,95.93,193.9,Urban,Laterite,17263,1,0.1161575,0
16.30873834505002,73.12170925454701,109.3,3424.51,332.6,288.82,Forest,Clay,5935,0,0.38052550000000007,0
18.23840946504998,72.63744147819686,318.8,513.7,82.39,75.21,Forest,Sandy Loam,7517,1,0.344485,0
17.12252628392113,73.04601699082573,111.16,589.69,792.81,198.45,Mangrove,Sandy Loam,7169,0,0.2406445,0
17.688649872053855,74.43534600998278,64.36,2194.28,196.53,218.79,Forest,Laterite,12196,0,0.174074,0
19.208047934672244,73.90937584713282,77.89,520.44,15.95,121.65,Agricultural,Clay,8399,1,0.353912,0
17.663368610647836,73.16661299619545,98.48,1716.19,722.64,142.26,Forest,Laterite,6654,0,0.18428950000000002,0
17.530041543883197,73.27580046794944,126.69,1102.15,580.72,159.76,Forest,Clay,10315,0,0.28179750000000003,0
16.983796147089517,72.9676156836022,237.74,895.46,100.46,212.83,Forest,Laterite,14274,0,0.282513,0
18.63973429184813,74.30019561299518,71.26,2177.47,323.66,160.78,Forest,Sandy Loam,14432,0,0.1801335,0
16.88809808989204,74.09589525542671,157.18,313.96,406.64,261.61,Forest,Sandy Loam,11173,0,0.172878,0
18.316737895943607,74.1890496183803,91.94,808.05,261.42,160.18,Urban,Laterite,17596,0,0.1323425,0
16.651382504623907,73.85507684382857,47.55,973.91,11.85,272.86,Forest,Laterite,13648,1,0.2462455,0
17.213632972407552,73.51296457069478,162.53,179.93,736.9,201.33,Mangrove,Alluvial,13706,0,0.2715265,0
17.966397848484124,72.84852483808763,111.1,979.56,371.55,103.46,Forest,Laterite,6957,0,0.160078,0
19.262280868816646,72.52609644299932,10.33,713.64,407.46,49.39,Forest,Clay,18865,0,0.146012,0
17.503815360875603,73.88877638697949,32.57,411.41,30.68,192.73,Agricultural,Alluvial,1499,1,0.05314050000000001,0
17.070522024952666,73.41695254112746,193.79,325.65,445.26,212.77,Mangrove,Laterite,14209,0,0.3100725,0
16.234579571660433,72.71153572886256,109,106.4,616.06,295.15,Forest,Laterite,12692,0,0.11432,0
15.685579399948402,72.98857058593063,138.43,757.98,109.76,356.31,Water Body,Laterite,5710,0,0.176329,0
17.276287234423876,74.08915661478163,67.15,1001.09,326.29,225.65,Agricultural,Laterite,8390,0,0.1172045,0
17.874386780591788,73.34699546265132,150.92,304.57,154.42,127.39,Agricultural,Laterite,9943,0,0.1661485,0
16.00432935360364,74.31466180749115,30.7,1219.12,0.61,358.59,Forest,Clay,2696,1,0.34165599999999996,0
18.681046772241427,73.95111430675169,40.18,933.4,68.64,123.75,Agricultural,Laterite,7166,1,0.08685,0
16.345743999944048,73.24285676080459,112.35,793.83,69.03,286.58,Agricultural,Clay,5683,1,0.25204150000000003,0
17.56705612076691,73.91765944734728,188.81,1994.96,69.94,189.05,Water Body,Laterite,8610,1,0.288558,0
16.118292823687803,74.31722974154181,95.39,677.64,86.62,347.47,Agricultural,Alluvial,3393,1,0.129272,0
18.515971019171836,72.82502715291409,19.14,935.19,687.08,42.59,Forest,Clay,2198,0,0.1658995,0
15.85472212068511,73.05748922358863,178.18,2928.55,70.11,338.14,Agricultural,Clay,2993,1,0.4246075,0
18.036175465817976,74.45735105947715,57.47,269.46,751.26,199.46,Agricultural,Laterite,10328,0,0.07094299999999999,0
15.665715333775019,74.05369218825257,33.48,524.81,237.93,381.95,Agricultural,Sandy Loam,10284,0,0.059720499999999996,0
17.879483140433106,74.36980545264746,87,474.69,256.97,200.68,Urban,Clay,18241,0,0.2107345,0
15.858635378352123,73.86527246063143,233.57,289.04,4.09,355.12,Water Body,Laterite,3901,1,0.398022,0
19.27644961432094,72.55834326540933,52.7,719.18,374.32,48.82,Forest,Laterite,15498,0,0.08865899999999999,0
17.17919824978256,72.52798420937489,19.55,364.05,499.23,192.63,Urban,Laterite,4801,0,0.037752499999999994,0
16.647758894527044,74.02613413010869,53.81,576.81,68.49,281.14,Agricultural,Laterite,8026,1,0.0826505,0
16.875159621493104,73.10460173558032,127.76,503.74,8.85,226.42,Mangrove,Laterite,9469,1,0.40294699999999994,0
